wl,S0000001,S0000002,S0000003,S0000004,S0000005,S0000006,S0000007,S0000008,S0000009,S0000010,S0000011,S0000012,S0000013,S0000014,S0000015,S0000016,S0000017,S0000018,S0000019,S0000020,S0000021,S0000022,S0000023,S0000024,S0000025,S0000026,S0000027,S0000028,S0000029,S0000030,S0000031,S0000032,S0000033,S0000034,S0000035,S0000036,S0000037,S0000038,S0000039,S0000040,S0000041,S0000042,S0000043,S0000044,S0000045,S0000046,S0000047,S0000048,S0000049,S0000050,S0000051,S0000052,S0000053,S0000054,S0000055,S0000056,S0000057,S0000058,S0000059,S0000060,S0000061,S0000062,S0000063,S0000064,S0000065,S0000066,S0000067,S0000068,S0000069,S0000070,S0000071,S0000072,S0000073,S0000074,S0000075,S0000076,S0000077,S0000078,S0000079,S0000080,S0000081,S0000082,S0000083,S0000084,S0000085,S0000086,S0000087,S0000088,S0000089,S0000090,S0000091,S0000092,S0000093,S0000094,S0000095,S0000096,S0000097,S0000098,S0000099,S0000100,S0000101,S0000102,S0000103,S0000104,S0000105,S0000106,S0000107,S0000108,S0000109,S0000110,S0000111,S0000112,S0000113,S0000114,S0000115,S0000116,S0000117,S0000118,S0000119,S0000120,S0000121,S0000122,S0000123,S0000124,S0000125,S0000126,S0000127,S0000128,S0000129,S0000130,S0000131,S0000132,S0000133,S0000134,S0000135,S0000136,S0000137,S0000138,S0000139,S0000140,S0000141,S0000142,S0000143,S0000144,S0000145,S0000146,S0000147,S0000148,S0000149,S0000150,S0000151,S0000152,S0000153,S0000154,S0000155,S0000156,S0000157,S0000158,S0000159,S0000160,S0000161,S0000162,S0000163,S0000164,S0000165,S0000166,S0000167,S0000168,S0000169,S0000170,S0000171,S0000172,S0000173,S0000174,S0000175,S0000176,S0000177,S0000178,S0000179,S0000180
310,24.63128571,34.06128571,32.58114286,46.38757143,34.38171429,54.65714286,41.42157143,29.67785714,38.41428571,27.98342857,35.26328571,18.73285714,40.73514286,45.724,32.53757143,37.49314286,51.48285714,35.35485714,40.00042857,32.50214286,35.81371429,54.73157143,39.28185714,24.17214286,46.97785714,60.42857143,49.71814286,28.83957143,39.46014286,39.522,41.76171429,31.29557143,56.31742857,37.84628571,50.83028571,42.09357143,50.736,44.60985714,48.71171429,57.03728571,48.879,41.33314286,46.13371429,36.35414286,40.85171429,38.367,41.741,46.14385714,44.41071429,36.499,41.235,52.55728571,46.29571429,35.80128571,40.40885714,43.77242857,54.94814286,40.16471429,48.738,57.99714286,5.595451391,5.242556121,5.566101314,5.278628432,5.372064777,5.246006811,5.065564124,7.357082233,5.585304663,5.07032506,5.135846555,5.103922209,5.616451939,5.241774093,5.363248627,5.437254838,5.615281608,5.507789994,5.516940634,5.540842649,5.160190199,5.137493117,5.098344499,9.538356317,5.859668422,5.755907006,2.820199654,9.183749676,6.012569619,10.25829364,7.047527417,4.428736715,8.977238389,2.055310442,2.110199882,1.639163281,7.698550847,3.421154814,5.935927385,1.831366552,2.534249106,10.89176228,3.073196635,2.283410513,8.175833131,3.021593505,3.057289173,7.858302505,4.496210118,4.565789037,3.380014751,4.861793551,2.481664719,10.42628836,5.485178709,2.53510388,5.861046895,7.233487142,10.08576325,8.131084003,4.719680848,6.493185009,4.921914877,2.250573997,2.088845998,4.747700374,7.254709854,7.775974286,15.11865546,3.654406293,3.723857919,12.75566002,5.504516559,4.5744985,5.900602518,4.783481817,12.48138668,3.228298037,3.562592333,2.866525531,1.535825081,1.57767195,1.907597113,1.915282682,3.1600831,1.748159677,4.24401431,9.038054355,7.054176296,10.76868086,2.230757335,4.546668024,3.456494616,2.740682452,3.673982983,3.627454598,3.745893775,7.348310224,5.453260752,3.257019809,5.886933686,6.275823079,5.193432065,5.232691003,5.797755117,5.690931293,5.338553958,2.771059361,9.331593582,3.415172253,4.106379798,2.124263264,6.13918276,3.442723375,3.7515632,9.786599268,1.786635205,4.873646824,5.705703667,6.649966735
311,25.36,35.04457143,33.55314286,47.02071429,35.59285714,55.53242857,42.24014286,30.34642857,39.30042857,28.43,36.20985714,18.702,41.87785714,46.85628571,33.12,38.62528571,52.71985714,36.15,41.24514286,33.53842857,36.88628571,55.84071429,40.206,24.69671429,48.34928571,61.35171429,50.66142857,29.69757143,40.64028571,40.612,43.13671429,32.10928571,57.87057143,39.15171429,52.08942857,43.95214286,52.00671429,46.166,50.21157143,58.50685714,50.607,42.66871429,47.35085714,37.94428571,42.05671429,40.02528571,43.29542857,47.71914286,45.72414286,37.75042857,42.77428571,54.69771429,47.63471429,36.78671429,42.29828571,45.00642857,56.64457143,42.18914286,50.76757143,59.34471429,5.576890786,5.254764121,5.594880562,5.26903157,5.358259861,5.258427135,5.076096455,7.32862232,5.615060286,5.073031143,5.136034949,5.107059664,5.59004437,5.25397116,5.376546142,5.452034001,5.646554914,5.533612676,5.541567019,5.516280135,5.168235805,5.13424533,5.097153725,9.453810114,5.877302439,5.777939913,2.85271701,9.145729904,6.001910354,10.25258203,6.998233043,4.434000078,9.007155261,2.083846379,2.142625206,1.65521823,7.680272867,3.40855233,5.947935269,1.842671784,2.541004736,10.85283426,3.103774516,2.297839768,8.121699581,3.0649578,3.065032947,7.809752859,4.497341232,4.555421005,3.377313757,4.841759183,2.476090591,10.44324349,5.507494867,2.538961998,5.857383258,7.215134132,10.07259083,8.092277652,4.708618685,6.500501557,4.957653809,2.28473083,2.112253178,4.746243811,7.208066464,7.726732326,15.09526445,3.651169668,3.725036961,12.74593206,5.518911482,4.549488508,5.880641783,4.790309072,12.47242289,3.254633025,3.585762004,2.921920029,1.60517035,1.658791493,1.991651823,1.987809139,3.279342215,1.895641094,4.24221675,9.100152425,7.088756609,10.69468012,2.222256482,4.541961337,3.460758324,2.737569842,3.654192308,3.619281115,3.747271863,7.371804978,5.462797317,3.252595216,5.910862926,6.260025676,5.255861671,5.294383574,5.780216881,5.675780441,5.364775124,2.780288281,9.285127844,3.406181693,4.126243967,2.146920463,6.141297181,3.444865289,3.776111898,9.809971325,1.783049066,4.894719845,5.731391129,6.635055176
312,26.159,36.0821,34.6166,47.6067,36.6815,56.2915,42.8916,31.0194,40.2772,28.9278,37.2348,18.7537,42.8488,48.0397,33.6566,39.7801,53.6646,36.9027,42.5982,34.5417,37.95,56.9152,41.168,25.2676,49.4598,62.1696,51.5393,30.5545,41.6792,41.7852,44.4116,33.1121,59.2645,40.5955,53.2471,45.7315,53.2813,47.7581,51.4216,59.8329,52.3252,43.9439,48.5682,39.5886,43.3015,41.4298,44.5718,49.3999,47.0744,38.9479,44.3145,56.7746,48.8472,37.7417,44.1789,46.1777,58.2863,44.1308,52.5802,60.5703,5.558626002,5.267252677,5.624149609,5.260471615,5.346205855,5.271110963,5.08706611,7.300140375,5.645322225,5.076172478,5.136970211,5.111149609,5.564354357,5.266432907,5.389337222,5.466308161,5.678363806,5.559868453,5.566735011,5.49332403,5.176478102,5.131859567,5.096805029,9.36988654,5.894387049,5.799290627,2.884068671,9.107902294,5.990797564,10.24676907,6.949288355,4.438397975,9.035424833,2.111241364,2.17373114,1.67047776,7.661337009,3.39566588,5.958950458,1.853246415,2.54734898,10.81349941,3.132983101,2.311506743,8.06804664,3.105936257,3.071937493,7.761478724,4.498069631,4.544571146,3.374462848,4.821452175,2.470310193,10.45898476,5.528571759,2.542409427,5.853342059,7.196546382,10.05905736,8.053928191,4.697096225,6.506762475,4.991930348,2.317594788,2.13455753,4.74407042,7.161626234,7.677677048,15.07131814,3.647236238,3.72541931,12.73640902,5.532893466,4.524613005,5.860771403,4.796833892,12.46366674,3.280763922,3.608396346,2.97636926,1.673279452,1.73845884,2.074667069,2.059893672,3.397838177,2.043020359,4.239587644,9.161161641,7.122355492,10.62110054,2.213584236,4.536466768,3.464261366,2.734054231,3.634151446,3.610483576,3.747686933,7.394314192,5.471890554,3.247805332,5.934013197,6.245062252,5.319734694,5.357576976,5.763134787,5.661018926,5.392529256,2.788695573,9.238804909,3.396842238,4.144958455,2.168232262,6.142796537,3.4460899,3.799460082,9.832567404,1.779323529,4.915127784,5.756283703,6.619951451
313,26.87342857,36.98109524,35.62295238,48.08761905,37.7157619,57.03271429,43.5062381,31.879,41.17771429,29.35566667,38.22642857,18.8827619,43.77861905,49.11038095,34.2297619,40.91080952,54.71314286,37.63919048,43.81490476,35.51009524,38.90785714,57.92695238,42.19990476,25.79509524,50.52652381,62.91514286,52.37638095,31.44261905,42.79457143,42.83366667,45.69180952,34.12819048,60.70185714,42.00295238,54.20404762,47.54795238,54.44528571,49.24966667,52.58119048,60.99285714,53.88457143,45.18842857,49.72180952,41.25790476,44.51119048,42.82438095,45.93904762,51.14390476,48.26919048,40.21661905,45.78495238,58.73157143,50.08414286,38.79033333,45.9902381,47.4242381,59.77690476,46.03533333,54.25519048,61.72042857,5.540690899,5.280020337,5.653934787,5.25290099,5.335843848,5.284060439,5.098446914,7.271656001,5.676117706,5.079735598,5.13862838,5.116173891,5.539406455,5.279160451,5.40164417,5.480086897,5.710736926,5.58658091,5.592460408,5.471906593,5.184914143,5.130313306,5.097278931,9.286625917,5.910913314,5.81995466,2.914271863,9.070320934,5.979250369,10.24088305,6.900680462,4.441962336,9.062093847,2.137535765,2.203544809,1.68496948,7.641766028,3.382541777,5.969011636,1.863121758,2.55330049,10.77378033,3.160851074,2.324446353,8.014887718,3.144664035,3.078019242,7.713492309,4.498397895,4.533255298,3.371461805,4.800900064,2.464357406,10.4735478,5.548460177,2.545451341,5.848955411,7.177761003,10.04519864,8.01602678,4.685128071,6.512006208,5.024785804,2.349199754,2.155790421,4.741204669,7.115391417,7.628815641,15.04684629,3.642627971,3.725027455,12.72708822,5.546507136,4.499908817,5.84103426,4.803069009,12.45511496,3.306637975,3.630451027,3.029790454,1.740057304,1.816570565,2.156520458,2.131418631,3.515383621,2.190008817,4.236188778,9.221095419,7.154986685,10.54792217,2.204780948,4.530245337,3.467052625,2.730167478,3.613899415,3.601099369,3.747173702,7.41584924,5.48055249,3.242698078,5.956419092,6.230807391,5.384866413,5.422095536,5.746556502,5.646688086,5.421627015,2.796303974,9.192642823,3.387179922,4.162559999,2.188248776,6.143762025,3.446429787,3.821632838,9.854387112,1.775482419,4.934899745,5.780415834,6.604692616
314,27.60466667,37.94504762,36.71880952,48.62690476,38.8267619,57.79528571,44.19709524,32.6142381,41.979,29.86385714,39.21290476,19.07028571,44.89161905,50.12228571,34.53104762,42.07166667,55.69580952,38.31747619,45.23780952,36.43542857,39.86666667,58.98495238,43.17547619,26.34304762,51.5937619,63.70819048,53.22909524,32.30433333,44.03309524,43.84319048,46.889,35.2467619,62.11533333,43.42266667,55.23080952,49.38509524,55.60680952,50.73161905,53.776,62.14004762,55.446,46.57828571,51.01042857,43.01642857,45.58947619,44.30519048,47.45914286,52.88685714,49.62671429,41.52842857,47.28333333,60.83080952,51.35757143,39.84438095,47.97209524,48.69319048,61.3107619,48.16533333,56.07847619,62.83871429,5.523126795,5.293048194,5.684249382,5.246219723,5.327042063,5.297263382,5.110181314,7.243196739,5.707460467,5.083682633,5.140948182,5.122077048,5.515216759,5.29213991,5.413499725,5.493385866,5.743688705,5.613762005,5.618741001,5.45188434,5.19352759,5.129542583,5.098516129,9.204083003,5.926870029,5.839929718,2.943362712,9.033055684,5.967304244,10.23497281,6.852394595,4.444753157,9.087247145,2.162806945,2.232125568,1.698746372,7.621611467,3.369252273,5.978192448,1.872354362,2.558897255,10.73371705,3.187442437,2.336719468,7.962226278,3.181371972,3.083321971,7.665809465,4.498336821,4.521505592,3.368306939,4.78015299,2.458284372,10.48700039,5.567255428,2.548105003,5.84426885,7.158833729,10.03107697,7.978561101,4.672746773,6.516302587,5.056297814,2.379615128,2.176014834,4.737697391,7.069367196,7.580159924,15.02189988,3.637392757,3.72391399,12.71795564,5.559816108,4.475423957,5.821484544,4.809036182,12.44675253,3.332163375,3.651852367,3.082053945,1.805367703,1.892978982,2.237024635,2.202192374,3.631673124,2.336126368,4.232123118,9.279975924,7.186676762,10.47511285,2.195906327,4.523399435,3.469216015,2.725962226,3.593499976,3.591195343,3.745803213,7.436438074,5.488805158,3.237351525,5.978140794,6.217049237,5.450909628,5.487607866,5.730545531,5.632843233,5.451718937,2.803162182,9.146671119,3.377238218,4.179121347,2.20706652,6.14431902,3.445950802,3.842683146,9.875436969,1.771562889,4.954086434,5.803847598,6.589336472
315,28.57615,38.835,37.8028,49.05425,40.0443,58.5663,44.9138,33.37005,42.72405,30.49065,40.29425,19.35635,46.07655,51.1772,35.0416,43.23895,56.77355,39.1209,46.66175,37.37285,40.9114,60.10095,44.21645,27.0044,52.7901,64.2993,53.85695,33.24205,45.3864,44.89865,48.2347,36.6419,63.63165,44.89835,56.28685,51.4164,56.8823,52.2158,54.77185,63.59355,57.1426,48.0852,52.10885,44.97565,46.82675,46.00615,49.00465,54.9213,51.076,42.91345,48.55715,63.0752,52.7526,41.08895,49.9552,50.03065,62.97305,50.2953,57.96735,63.9721,5.505935293,5.306322917,5.715079997,5.240392707,5.319750581,5.310708434,5.122248028,7.214766197,5.739336656,5.087996162,5.14390336,5.128832068,5.491775372,5.305359531,5.424909343,5.506208772,5.777204552,5.641399783,5.645560725,5.433206174,5.202308445,5.129517679,5.100487806,9.122263699,5.942256814,5.859218367,2.971353484,8.99611161,5.954969476,10.22905105,6.804430651,4.446788414,9.110908093,2.187078798,2.259495138,1.711824739,7.600892913,3.35581173,5.986515289,1.880959849,2.564152062,10.69331994,3.212780993,2.348341994,7.910052285,3.216117753,3.087865069,7.618431347,4.497892424,4.509332432,3.364995369,4.75922518,2.452100955,10.49936297,5.584985843,2.550379161,5.839288396,7.139774202,10.01670869,7.941529365,4.659964459,6.51967115,5.086489353,2.408864348,2.195251515,4.733566024,7.023555356,7.531712396,14.99649131,3.63154798,3.72209963,12.70900263,5.57282944,4.451162389,5.802125387,4.814740968,12.43857061,3.357315496,3.672582217,3.133132171,1.869188969,1.967660951,2.316142607,2.272170469,3.746635748,2.481256638,4.227414893,9.337807696,7.217433644,10.40266468,2.186970237,4.515953591,3.470772747,2.721450486,3.572967496,3.58078961,3.743599446,7.456091654,5.496654476,3.231782914,5.999193743,6.203734331,5.517758503,5.55401229,5.715108716,5.619490495,5.482701407,2.809287326,9.100896456,3.367027366,4.194666021,2.224715503,6.14449157,3.444674696,3.862629321,9.895721745,1.767572185,4.972700903,5.826594488,6.573894471
316,29.52814286,39.902,38.91085714,49.46657143,41.12885714,59.28209524,45.61252381,34.29333333,43.52714286,30.90128571,41.33595238,19.85433333,47.27861905,52.19157143,35.51719048,44.55257143,58.00066667,39.8612381,48.20652381,38.49671429,42.05890476,61.1962381,45.2077619,27.62390476,53.90766667,64.95433333,54.47666667,34.22861905,46.6397619,46.09347619,49.59109524,38.09809524,65.10357143,46.56871429,57.36433333,53.627,58.22033333,53.78466667,55.85766667,64.67371429,58.76490476,49.59714286,53.59014286,47.13671429,48.2447619,47.67319048,50.63347619,56.918,52.46066667,44.26333333,49.87104762,65.37980952,54.22938095,42.3617619,52.14271429,51.3172381,64.63642857,52.67914286,60.02590476,65.12361905,5.489117996,5.319831171,5.746413234,5.235384833,5.313919481,5.324384236,5.134625776,7.186367984,5.771732422,5.092658763,5.14746766,5.136411937,5.469072394,5.318807557,5.435878479,5.518559317,5.811269878,5.669482287,5.672903511,5.415821,5.21124671,5.130208876,5.103165147,9.041173907,5.957073288,5.877823175,2.998256445,8.959493773,5.942256352,10.22313045,6.756788529,4.448086085,9.133100059,2.210375216,2.285675241,1.724220882,7.579629955,3.342234509,5.994002552,1.888953842,2.569077694,10.65259935,3.236890541,2.359329838,7.858355704,3.248959063,3.091667924,7.571359106,4.497070721,4.496746224,3.361524217,4.738130864,2.445817022,10.51065593,5.601679753,2.55228256,5.834020074,7.120592061,10.00211012,7.904929783,4.646793254,6.52213144,5.115383397,2.436970856,2.21352121,4.728828002,6.977957687,7.483475556,14.97063301,3.625111019,3.719605089,12.70022055,5.58555619,4.427128079,5.78295992,4.820188921,12.43056038,3.382069712,3.692622429,3.182997572,1.931499422,2.040593333,2.393837383,2.341308484,3.860200558,2.625283252,4.222088332,9.394595277,7.247265253,10.33056973,2.177982541,4.507932337,3.471744031,2.71664427,3.552316346,3.56990028,3.740586384,7.474820942,5.504106361,3.226009489,6.019593381,6.190809212,5.5853072,5.621207131,5.700252897,5.606636002,5.51447081,2.814696538,9.055325492,3.356557608,4.209217544,2.241225732,6.144303719,3.44262322,3.88148968,9.915246206,1.763517552,4.990756201,5.848671999,6.558378068
317,30.57733333,40.95566667,40.33866667,49.913,42.41133333,59.98533333,46.343,35.29133333,44.39733333,31.38266667,42.388,20.39133333,48.56266667,53.193,36.00066667,45.946,59.22666667,40.55066667,49.917,39.49466667,43.30933333,62.34433333,46.13266667,28.34033333,55.09933333,65.749,55.21333333,35.36966667,47.88933333,47.355,51.116,39.629,66.80033333,48.436,58.54766667,55.77366667,59.43933333,55.37366667,56.968,66.00966667,60.57366667,51.09233333,54.98766667,49.33033333,49.58166667,49.76433333,52.065,59.15433333,54.02566667,45.80133333,51.33366667,67.746,55.72333333,43.765,54.468,52.86666667,66.481,55.13733333,62.181,66.279,5.472676508,5.333559627,5.778235697,5.231160994,5.309498844,5.338279429,5.147293277,7.158005706,5.804633914,5.097653018,5.151614827,5.144789641,5.447097927,5.332472235,5.446412589,5.530441206,5.845870093,5.69799756,5.700753292,5.39967772,5.220332384,5.131586454,5.106519336,8.960819529,5.971319073,5.895746709,3.024083861,8.923207238,5.929175159,10.2172237,6.709468128,4.448664148,9.153846411,2.232720091,2.310687598,1.735951102,7.557842182,3.32853497,6.000676633,1.896351963,2.573686937,10.61156567,3.25979488,2.369698905,7.8071265,3.279953588,3.094749923,7.524593894,4.495877728,4.483757372,3.357890601,4.71688427,2.439442438,10.52089969,5.617365488,2.553823947,5.828469904,7.101296946,9.987297586,7.868760569,4.633245285,6.523702995,5.143002918,2.463958092,2.230844667,4.723500763,6.932575976,7.435451901,14.94433739,3.618099259,3.716451083,12.69160077,5.598005419,4.403324989,5.763991276,4.825385595,12.42271299,3.406401398,3.711954854,3.231622586,1.99227738,2.111752987,2.47007197,2.409561988,3.972296617,2.768089836,4.216167666,9.450343208,7.276179511,10.2588201,2.168953101,4.499360201,3.472151075,2.71155559,3.531560893,3.558545466,3.736788008,7.492636901,5.511166733,3.220048492,6.039355148,6.178220419,5.653449884,5.689090713,5.685984915,5.594285882,5.546923531,2.819406949,9.009964883,3.345839184,4.222799438,2.256627214,6.143779515,3.439818127,3.89928254,9.93401512,1.759406238,5.008265379,5.870095624,6.542798718
318,31.52338095,41.96314286,41.82842857,50.35847619,43.77142857,60.73028571,47.02514286,36.25652381,45.28747619,31.86214286,43.5112381,21.018,49.64128571,54.21233333,36.48733333,47.21485714,60.37004762,41.27647619,51.5992381,40.58457143,44.51895238,63.28495238,47.16290476,28.95714286,56.1857619,66.27833333,55.67685714,36.5587619,49.19585714,48.53114286,52.51790476,41.29457143,68.31861905,50.17228571,59.581,58.16642857,60.55628571,56.8362381,58.0757619,67.35938095,62.31590476,52.75638095,56.29742857,51.56247619,50.84228571,51.79671429,53.62152381,61.18647619,55.4167619,47.28095238,52.88566667,70.34514286,57.19866667,45.17738095,56.72214286,54.38904762,67.994,57.57090476,64.21471429,67.37438095,5.456612431,5.347494951,5.810533986,5.22768608,5.306438751,5.352382657,5.16022925,7.129682974,5.838027281,5.102961505,5.156318605,5.153938167,5.425842072,5.34634181,5.45651713,5.541858141,5.880990607,5.726933646,5.729094002,5.384725238,5.229555468,5.133620696,5.110521556,8.881206465,5.984993787,5.912991536,3.048847998,8.887257068,5.915736184,10.21134347,6.662469345,4.448540579,9.173170517,2.254137316,2.334553931,1.747031699,7.535549183,3.314727474,6.006559925,1.903169834,2.577992576,10.57022923,3.281517812,2.379465103,7.756354639,3.309159014,3.097130455,7.478136864,4.494319462,4.47037628,3.354091643,4.695499626,2.432987069,10.53011467,5.63207138,2.55501207,5.822643909,7.081898498,9.972287416,7.833019932,4.619332678,6.524405355,5.169370893,2.489849496,2.24724263,4.717601744,6.887412009,7.387643931,14.91761687,3.61053008,3.712658326,12.68313464,5.610186183,4.379757086,5.745222587,4.830336546,12.41501961,3.430285927,3.730561344,3.278979652,2.051501162,2.181116774,2.544809378,2.476886548,4.082852987,2.909560014,4.209677122,9.505056032,7.304184339,10.18740787,2.159891779,4.490261714,3.47201509,2.706196459,3.510715506,3.546743278,3.7322283,7.509550491,5.517841509,3.213917166,6.058494483,6.165914492,5.722080716,5.757561359,5.672311611,5.582446264,5.579955955,2.82343569,8.964821289,3.334882334,4.235435224,2.270949957,6.142943003,3.436281166,3.916026218,9.952033256,1.755245488,5.025241488,5.890880858,6.527167874
319,32.53609524,43.02680952,43.11742857,50.7632381,44.92228571,61.41871429,47.54109524,37.08414286,46.05466667,32.39909524,44.63061905,21.69933333,50.75038095,55.15257143,36.90319048,48.39328571,61.52761905,41.95771429,53.26742857,41.70571429,45.60385714,64.20095238,48.15790476,29.52052381,57.1542381,66.75580952,56.2762381,37.6132381,50.50666667,49.74890476,53.74966667,42.9432381,69.76219048,51.90009524,60.44061905,60.22266667,61.70404762,58.26290476,58.8797619,68.25980952,63.91357143,54.34019048,57.489,53.78333333,51.98095238,53.3952381,55.01480952,63.38152381,56.76795238,48.64771429,54.2282381,72.60580952,58.60252381,46.56252381,59.00147619,55.72838095,69.45261905,59.69852381,65.9452381,68.38714286,5.440927369,5.361623811,5.843294706,5.224924984,5.304689283,5.366682559,5.173412415,7.101403394,5.871898673,5.108566803,5.16155274,5.163830501,5.405294931,5.360404528,5.466197555,5.552813825,5.91661683,5.756278589,5.757909573,5.370912457,5.238905965,5.136281884,5.115142991,8.802340618,5.998097051,5.929560223,3.072561123,8.851648327,5.901949715,10.20550244,6.615792078,4.447733356,9.191095743,2.274650784,2.357295963,1.757478976,7.512770544,3.300826382,6.011674824,1.909423076,2.582007397,10.52860043,3.302083136,2.388644339,7.706030086,3.336633026,3.098828908,7.431989169,4.492401937,4.456613354,3.350124462,4.673991162,2.426460781,10.53832127,5.645825759,2.555855674,5.816548111,7.062406355,9.957095933,7.797706085,4.60506756,6.524258062,5.194510294,2.514668509,2.262735846,4.711148381,6.842467574,7.340054144,14.89048385,3.602420865,3.708247533,12.67481353,5.622107542,4.356428333,5.726656984,4.835047328,12.4074714,3.453698674,3.748423751,3.325041209,2.109149089,2.248661554,2.618012613,2.543237734,4.191798732,3.049577412,4.202640932,9.55873829,7.331287659,10.11632514,2.150808439,4.480661406,3.471357283,2.700578888,3.489794554,3.534511829,3.726931241,7.525572675,5.524136607,3.207632752,6.077026829,6.153837969,5.791093861,5.826517394,5.659239828,5.571123277,5.613464466,2.826799891,8.919901366,3.323697299,4.247148427,2.28422397,6.14181823,3.43203409,3.931739029,9.969305382,1.751042547,5.041697578,5.911043194,6.511496991
320,33.32128571,43.92971429,44.49042857,51.06,46.09114286,62.13214286,48.23571429,38.00185714,46.75728571,32.901,45.78242857,22.45885714,51.93157143,55.85042857,37.32214286,49.55728571,62.47028571,42.74414286,54.84428571,42.69585714,46.70985714,65.10528571,49.04771429,30.14871429,58.03142857,67.121,56.76857143,38.71257143,51.68642857,50.81085714,54.93057143,44.62428571,71.17085714,53.51942857,61.23085714,62.25342857,62.70085714,59.544,59.63885714,69.36585714,65.45628571,55.89071429,58.794,55.80528571,53.16457143,55.21557143,56.42071429,65.49257143,57.96642857,49.975,55.52657143,74.83128571,59.98742857,47.942,60.93071429,57.19,70.769,61.96071429,67.70957143,69.29885714,5.425622926,5.375932875,5.876504458,5.222842597,5.30420052,5.381167779,5.18682149,7.073170574,5.906234239,5.114451494,5.167290976,5.174439631,5.385446605,5.374648633,5.475459322,5.563311962,5.952734173,5.786020433,5.787183937,5.35818828,5.248373875,5.139540298,5.120354825,8.724227889,6.010628485,5.945455338,3.0952355,8.816386078,5.887826038,10.19971331,6.569436227,4.446260455,9.207645457,2.294284387,2.378935414,1.767309233,7.489525857,3.286846055,6.016043723,1.915127313,2.585744184,10.48668961,3.321514652,2.397252518,7.656142806,3.362433311,3.09986467,7.38615196,4.490131171,4.442478998,3.345986179,4.652373105,2.419873439,10.54553991,5.658656957,2.556363506,5.810188533,7.04283016,9.941739464,7.76281724,4.590462058,6.523280654,5.218444097,2.53843857,2.277345062,4.70415811,6.797744458,7.292685039,14.86295077,3.593788995,3.70323942,12.66662879,5.633778555,4.333342695,5.7082976,4.839523496,12.40005953,3.476615013,3.765523925,3.369779694,2.16519948,2.314364187,2.689644685,2.608571113,4.299062915,3.188025655,4.195083323,9.611394524,7.357497393,10.04556398,2.141712944,4.470583808,3.470198866,2.694714891,3.468812405,3.521869229,3.720920814,7.540714415,5.530057946,3.201212495,6.094967625,6.141937391,5.860383481,5.895857141,5.646776404,5.560323048,5.64734545,2.829516684,8.875211773,3.31229432,4.257962568,2.296479259,6.140429243,3.427098651,3.946439291,9.985836265,1.746804661,5.057646699,5.930598127,6.495797522
321,34.33128571,44.80028571,45.96242857,51.39414286,47.21314286,62.73442857,48.83485714,38.83014286,47.431,33.39414286,46.77614286,23.38142857,53.04657143,56.70785714,37.635,50.77585714,63.68085714,43.37685714,56.39828571,43.54414286,47.69128571,65.78114286,49.81971429,30.93714286,58.86942857,67.43742857,57.13757143,39.78928571,53.06257143,51.94128571,56.11971429,46.60457143,72.65128571,55.13357143,62.22385714,64.20428571,63.60642857,60.83514286,60.42928571,70.30442857,66.88042857,57.44671429,60.13257143,58.06785714,54.23628571,57.16871429,57.805,67.59442857,59.098,51.286,56.68571429,77.09114286,61.55257143,49.50142857,63.23857143,58.63914286,72.03971429,64.27871429,69.50985714,70.13085714,5.410700704,5.390408812,5.910149845,5.221403812,5.304922543,5.395826957,5.200435195,7.044988124,5.941020126,5.120598156,5.173507059,5.185738542,5.366287195,5.389062371,5.484307885,5.573356255,5.989328045,5.816147222,5.816901029,5.346501611,5.257949198,5.143366221,5.126128243,8.64687418,6.022587708,5.960679447,3.116883397,8.781475385,5.873375441,10.19398875,6.52340169,4.444139855,9.222843027,2.313062018,2.399494007,1.776538771,7.465834707,3.272800854,6.019689017,1.920298165,2.589215722,10.44450714,3.339836161,2.405305547,7.606682765,3.386617553,3.100257129,7.340626391,4.487513179,4.427983616,3.341673914,4.630659684,2.41323491,10.551791,5.670593303,2.556544312,5.803571195,7.023179551,9.926234334,7.728351608,4.575528297,6.521492673,5.241195275,2.56118312,2.291091024,4.696648367,6.753244449,7.245539114,14.83503003,3.584651853,3.6976547,12.65857179,5.645208279,4.310504136,5.690147567,4.843770604,12.39277516,3.499010319,3.781843718,3.413167548,2.219630653,2.378201534,2.759668602,2.672842253,4.4045746,3.324788369,4.187028527,9.663029274,7.382821462,9.975116493,2.132615155,4.460053449,3.468561046,2.688616478,3.447783428,3.50883359,3.714221,7.554986672,5.535611444,3.194673637,6.112332312,6.130159297,5.929843739,5.965478923,5.634928183,5.550051708,5.681495292,2.8316032,8.830759167,3.300683638,4.267901169,2.307745832,6.138800087,3.421496599,3.960145321,10.00163067,1.742539077,5.073101902,5.949561149,6.480080921
